src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,Label
flights,UA-2515-DFW-CLT,null,7:07 a.m.,null,10:47 a.m.,null
flights,AA-400-DFW-JFK,null,11:01 a.m.,null,3:04 p.m.,null
flights,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.,null
flights,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.,null
flights,UA-37-EWR-MCO,null,1:48 p.m.,null,4:17 p.m.,null
flights,AA-1522-SFO-ORD,11:55 p.m.,null,5:50 a.m.  Fri 02-Dec-2011,null,null
flights,UA-233-LAX-JFK,4:25 p.m.,null,12:29 a.m.  Fri 02-Dec-2011,null,null
flights,AA-3823-LAX-DEN,9:00 p.m.,null,12:15 a.m.  Fri 02-Dec-2011,null,null
flights,AA-2312-DFW-DTW,8:25 p.m.,null,11:50 p.m.,null,null
flights,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.,null
flights,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.,null
flights,UA-3373-IAD-PHL,null,8:26 a.m.,null,9:13 a.m.,null
flights,AA-649-ORD-SNA,1:30 p.m.,null,3:50 p.m.,null,null
flights,CO-1250-MIA-IAH,null,3:01 p.m.,null,4:59 p.m.,null
flights,UA-6273-YYC-SFO,null,7:27 a.m.,null,8:45 a.m.,null
flights,UA-828-SFO-ORD,11:08 p.m.,null,5:11 a.m.,null,null
flights,CO-4888-IAH-DAL,5:30 p.m.,null,6:40 p.m.,null,null
flights,UA-858-PVG-SFO,null,1:32 p.m.,null,8:02 a.m.,null
flights,UA-2704-DTW-PHX,null,11:15 a.m.,null,2:00 p.m.,null
flights,AA-3063-SLC-LAX,null,8:39 p.m.,null,9:20 p.m.,null
flights,UA-2708-EWR-CLT,null,2:52 p.m.,null,4:44 p.m.,null
flights,UA-62-IAH-EWR,null,2:48 p.m.,null,7:10 p.m.,null
flights,UA-1500-IAH-GUA,null,9:16 a.m.,null,11:45 a.m.,null
flights,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.,null
flights,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.,null
flights,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.,null
flights,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.,null
flights,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.,null
flights,UA-37-EDI-EWR,null,8:52 a.m.,null,12:09 p.m.,null
flights,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.,null
flights,AA-415-BOS-ORD,null,8:56 a.m.,null,10:16 a.m.,null
flights,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.,null
flights,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.,null
flights,AA-1544-SAN-ORD,null,11:40 a.m.,null,4:56 p.m.,null
flights,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,null
flights,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.,null
flights,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.,null
flights,CO-50-CLE-EWR,null,3:31 p.m.,null,5:26 p.m.,null
flights,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.,null
flights,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.,null
flights,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.,null
flights,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,null
flights,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.,null
flights,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.,null
flights,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.,null
flightarrival,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.,null
flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.,null
flightarrival,UA-3925-IAD-ORF,8:41 a.m.,null,9:54 a.m.,null,null
flightarrival,AA-4344-ORD-DTW,null,12:14 p.m.,null,2:01 p.m.,null
flightarrival,UA-414-LAX-SFO,6:00 a.m.,null,7:23 a.m.,null,null
flightarrival,CO-1614-LAX-IAH,12:30 a.m.,null,5:35 a.m.,null,null
flightarrival,CO-52-IAH-LAX,null,7:56 a.m.,null,9:09 a.m.,null
flightarrival,CO-1090-BOS-IAH,9:45 a.m.,null,1:16 p.m.,null,null
flightarrival,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,null,2
flightarrival,CO-62-IAH-EWR,2:30 p.m.,null,7:03 p.m.,null,null
flightarrival,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.,null
flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.,null
flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.,null
flightarrival,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.,null
flightarrival,UA-382-IAD-LAX,null,12:56 p.m.,null,3:20 p.m.,null
flightarrival,CO-50-CLE-EWR,null,4:02 p.m.,null,5:09 p.m.,null
flightarrival,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.,null
flightarrival,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:17 p.m.,null
flightarrival,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.,null
flightarrival,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.,null
flightarrival,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:10 p.m.,null
flightarrival,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated),null
flightarrival,CO-1193-EWR-MCO,9:15 a.m.,null,12:18 p.m.,null,null
flightarrival,UA-2906-PHL-MCO,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:36 p.m.,null
flightarrival,UA-938-DEN-ORD,null,4:37 p.m.,null,7:26 p.m.,null
flightarrival,AA-1221-MCO-ORD,8:00 p.m.,null,9:45 p.m.,null,null
flightarrival,CO-16-LAX-EWR,10:25 a.m.,null,6:44 p.m.,null,null
flightarrival,UA-2515-DFW-CLT,null,7:31 a.m.,null,10:45 a.m.,null
flightarrival,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:52 p.m.,null
flightarrival,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:18 p.m.,null
flightarrival,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.,null
flightarrival,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway),null
flightarrival,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m. (Estimated runway),11:50 p.m.,11:35 p.m. (Estimated runway),null
flightarrival,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:40 a.m.,null
flightarrival,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.,null
flightarrival,UA-3373-IAD-PHL,8:29 a.m.,null,9:24 a.m.,null,null
flightarrival,UA-828-SFO-ORD,11:08 p.m.,null,5:11 a.m.Dec 02,null,null
flightarrival,CO-4888-IAH-DAL,5:30 p.m.,null,6:09 p.m.,null,null
flightarrival,UA-858-PVG-SFO,null,null,8:27 a.m.,null,2
flightarrival,UA-2704-DTW-PHX,null,11:47 a.m.,null,2:02 p.m.,null
flightarrival,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated),null
flightarrival,UA-1500-IAH-GUA,null,9:43 a.m.,null,12:10 p.m.,null
flightarrival,CO-1561-PHX-IAH,null,8:18 a.m.,null,11:26 a.m.,null
flightarrival,AA-2268-PHX-ORD,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:04 a.m.,null
flightarrival,UA-2314-ATL-PHL,2:55 p.m.,null,5:00 p.m.,null,null
flightarrival,UA-6273-YYC-SFO,7:35 a.m.,null,9:43 a.m.,null,null
flightarrival,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:40 p.m.,null
flightarrival,AA-2957-DFW-CVG,7:55 a.m.,null,11:05 a.m.,null,null
flightarrival,UA-37-EDI-EWR,9:05 a.m.,null,11:53 a.m.,null,null
flightarrival,UA-854-SFO-IAH,null,8:07 a.m.,null,1:27 p.m.,null
flightarrival,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.,null
flightarrival,AA-1544-SAN-ORD,11:25 a.m.,null,5:25 p.m.,null,null
flightarrival,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,null,2
flightarrival,CO-1088-CLE-IAH,null,9:01 a.m.,null,10:47 a.m.,null
flightarrival,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.,null
flightarrival,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.,null
flightarrival,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:00 a.m.,null
flightarrival,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:09 p.m.,null
flightwise,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.,null
flightwise,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:49 a.m.,2
flightwise,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:00 a.m.,9:26 a.m.,null
flightwise,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:08 p.m.,7:25 p.m.,null
flightwise,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.,null
flightwise,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.,null
flightwise,UA-3925-IAD-ORF,8:41 a.m.,8:51 a.m.,9:34 a.m.,9:44 a.m.,null
flightwise,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:20 p.m.,4:20 p.m.,null
flightwise,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,2:49 p.m.,2
flightwise,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:31 p.m.,11:35 p.m.,null
flightwise,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.,null
flightwise,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.,null
flightwise,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:30 p.m.,6:11 p.m.,null
flightwise,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.,null
flightwise,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.,null
flightwise,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,3:50 p.m.,3:26 p.m.,null
flightwise,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:30 a.m.,6:09 a.m.,null
flightwise,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:09 a.m.,10:52 a.m.,null
flightwise,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.,null
flightwise,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:30 p.m.,2
travelocity,AA-3859-IAH-ORD,7:10 a.m.,7:02 a.m.,9:40 a.m.,9:32 a.m.,null
travelocity,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.,2
travelocity,UA-397-JFK-SFO,Not Available,8:48 a.m.,Not Available,11:58 a.m.,null
travelocity,UA-3925-IAD-ORF,Not Available,9:00 a.m.,null,9:43 a.m.,2
travelocity,AA-1733-ORD-PHX,7:45 p.m.,7:45 p.m.,10:30 p.m.,10:30 p.m.*,null
travelocity,AA-1640-MIA-MCO,6:30 p.m.,Not Available,7:25 p.m.,Not Available,null
travelocity,AA-3-JFK-LAX,12:00 p.m.,11:54 a.m.,3:15 p.m.,3:16 p.m.,2
travelocity,UA-2830-MCO-CLT,3:27 p.m.,Contact Airline,5:05 p.m.,Contact Airline,null
travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:20 a.m.,5:25 p.m.,4:56 p.m.,null
travelocity,AA-204-LAX-MCO,11:25 p.m.,Not Available,Dec 02 6:55 a.m.,Dec 02 Not Available,null
travelocity,UA-414-LAX-SFO,Not Available,6:09 a.m.,Not Available,7:17 a.m.,null
travelocity,AA-3756-ORD-SLC,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.,null
travelocity,UA-2726-FLL-PHL,4:00 p.m.,Contact Airline,6:46 p.m.,Contact Airline,null
travelocity,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,2
travelocity,UA-3515-IAD-MSP,Not Available,8:24 a.m.,Not Available,9:56 a.m.,null
travelocity,AA-484-DFW-MIA,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.,null
travelocity,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,null
travelocity,AA-446-DFW-PHL,11:50 a.m.,11:54 a.m.,3:50 p.m.,4:09 p.m.,null
travelocity,AA-466-IAH-MIA,6:00 a.m.,5:58 a.m.,9:20 a.m.,9:05 a.m.,null
travelocity,UA-3050-PHX-CLT,11:05 a.m.,Contact Airline,4:57 p.m.,Contact Airline,null
travelocity,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.,null
travelocity,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.,null
travelocity,AA-1886-BOS-MIA,10:45 a.m.,10:42 a.m.,2:20 p.m.,1:40 p.m.,null
travelocity,AA-2957-DFW-CVG,7:55 a.m.,7:51 a.m.,11:05 a.m.,11:01 a.m.,null
travelocity,AA-1664-MIA-ATL,10:15 a.m.,10:10 a.m.,12:10 p.m.,11:56 a.m.,null
travelocity,AA-3979-CVG-ORD,7:30 a.m.,7:28 a.m.,8:00 a.m.,8:06 a.m.,null
travelocity,AA-1279-DFW-PHX,1:00 p.m.,1:48 p.m.,2:35 p.m.,3:30 p.m.,null
travelocity,AA-616-DFW-DTW,9:05 a.m.,9:59 a.m.,12:35 p.m.,1:27 p.m.,null
travelocity,AA-4344-ORD-DTW,11:45 a.m.,11:47 a.m.,2:00 p.m.,2:10 p.m.,null
travelocity,UA-2945-PHL-CLT,12:00 p.m.,Contact Airline,1:45 p.m.,Contact Airline,2
travelocity,AA-2525-DFW-MIA,7:25 a.m.,7:22 a.m.,11:10 a.m.,11:06 a.m.,null
travelocity,AA-271-MIA-LAX,11:35 a.m.,11:33 a.m.,2:25 p.m.,2:27 p.m.,null
travelocity,AA-2050-ORD-MIA,10:40 a.m.,10:46 a.m.,2:45 p.m.,2:46 p.m.,null
travelocity,AA-1434-DFW-MCO,7:15 a.m.,7:08 a.m.,10:35 a.m.,10:36 a.m.,null
travelocity,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.,null
travelocity,AA-4307-ORD-DTW,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.,null
travelocity,CO-1694-LAX-IAH,7:15 p.m.,Contact Airline,Dec 02 12:21 a.m.,Dec 02 Contact Airline,null
travelocity,UA-843-LAX-ORD,Not Available,2:37 p.m.,Not Available,7:58 p.m.,null
travelocity,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.,null
travelocity,AA-3842-MSP-ORD,6:00 a.m.,5:59 a.m.,7:30 a.m.,7:51 a.m.,null
travelocity,AA-643-MIA-ORD,7:10 a.m.,7:10 a.m.,9:35 a.m.,9:31 a.m.,null
travelocity,UA-2906-PHL-MCO,3:50 p.m.,Contact Airline,6:23 p.m.,Contact Airline,null
travelocity,AA-1221-MCO-ORD,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.,null
travelocity,UA-2515-DFW-CLT,7:05 a.m.,Contact Airline,10:31 a.m.,Contact Airline,null
travelocity,AA-400-DFW-JFK,10:40 a.m.,10:47 a.m.,2:59 p.m.,3:04 p.m.,null
travelocity,UA-664-ORD-PHL,1:33 p.m.,1:47 p.m.,Not Available,4:23 p.m.,2
travelocity,AA-1522-SFO-ORD,11:55 p.m.,Not Available,Dec 02 5:50 a.m.,Dec 02 Not Available,null
travelocity,UA-233-LAX-JFK,4:25 p.m.,Not Available,12:29 a.m.,Not Available,null
travelocity,AA-3823-LAX-DEN,9:00 p.m.,Not Available,Dec 02 12:15 a.m.,Dec 02 Not Available,null
travelocity,AA-2312-DFW-DTW,8:25 p.m.,Not Available,11:50 p.m.,Not Available,null
travelocity,AA-1165-JFK-MIA,6:59 a.m.,6:56 a.m.,10:34 a.m.,10:04 a.m.,null
travelocity,AA-431-MIA-SFO,8:35 a.m.,8:31 a.m.,11:50 a.m.,11:44 a.m.,null
travelocity,UA-257-JFK-SFO,Not Available,2:42 p.m.,Not Available,5:42 p.m.,null
travelocity,UA-3373-IAD-PHL,Not Available,8:35 a.m.,Not Available,9:13 a.m.,null
travelocity,AA-649-ORD-SNA,1:30 p.m.,Not Available,3:50 p.m.,Not Available,null
travelocity,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,null
travelocity,UA-6273-YYC-SFO,Not Available,7:41 a.m.,Not Available,8:45 a.m.,null
travelocity,UA-858-PVG-SFO,null,1:50 p.m.,Not Available,8:02 a.m.,2
travelocity,UA-2704-DTW-PHX,11:15 a.m.,Contact Airline,1:40 p.m.,Contact Airline,null
travelocity,AA-3063-SLC-LAX,8:20 p.m.,8:30 p.m.,9:20 p.m.,9:19 p.m.*,null
travelocity,UA-2708-EWR-CLT,2:55 p.m.,Contact Airline,4:53 p.m.,Contact Airline,null
travelocity,UA-62-IAH-EWR,2:30 p.m.,Contact Airline,7:03 p.m.,Contact Airline,null
travelocity,AA-3804-PHL-ORD,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.,null
travelocity,AA-1917-JFK-MCO,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.,null
travelocity,AA-2268-PHX-ORD,7:15 a.m.,7:10 a.m.,11:35 a.m.,11:06 a.m.,null
travelocity,UA-2314-ATL-PHL,2:55 p.m.,Contact Airline,5:00 p.m.,Contact Airline,null
travelocity,AA-4277-CVG-JFK,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.,null
travelocity,UA-37-EDI-EWR,9:05 a.m.,Contact Airline,11:53 a.m.,Contact Airline,null
travelocity,AA-789-ORD-DEN,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.,null
travelocity,UA-854-SFO-IAH,Not Available,8:07 a.m.,Not Available,1:30 p.m.,null
travelocity,AA-415-BOS-ORD,8:35 a.m.,8:32 a.m.,10:40 a.m.,10:16 a.m.,null
travelocity,AA-85-JFK-SFO,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.,null
travelocity,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,2
travelocity,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.,null
travelocity,UA-3099-PHX-PHL,11:55 a.m.,Contact Airline,6:17 p.m.,Contact Airline,null
travelocity,AA-4198-ORD-CLE,10:40 a.m.,10:35 a.m.,12:55 p.m.,12:50 p.m.,null
travelocity,AA-222-LAX-BOS,7:10 a.m.,7:05 a.m.,3:30 p.m.,3:14 p.m.,null
travelocity,AA-404-MIA-MCO,6:45 a.m.,6:41 a.m.,7:45 a.m.,7:40 a.m.,null
travelocity,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,null
travelocity,AA-3809-PHX-LAX,6:00 a.m.,5:56 a.m.,6:40 a.m.,6:19 a.m.,null
travelocity,AA-59-JFK-SFO,7:10 a.m.,7:14 a.m.,10:45 a.m.,11:12 a.m.,null
foxbusiness,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.,null
foxbusiness,CO-1586-IAH-MCO,null,7:42 p.m.,null,10:29 p.m.,null
foxbusiness,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.,null
foxbusiness,UA-397-JFK-SFO,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.,null
foxbusiness,UA-3925-IAD-ORF,null,9:01 a.m.,null,9:43 a.m.,null
foxbusiness,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,null,null
foxbusiness,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.,null
foxbusiness,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.,null
foxbusiness,CO-58-DEN-IAH,null,12:37 p.m.,null,3:31 p.m.,null
foxbusiness,UA-5487-SFO-MRY,null,10:53 a.m.,null,11:21 a.m.,null
foxbusiness,AA-204-LAX-MCO,11:25 p.m.,null,6:55 a.m. Dec 02,null,null
foxbusiness,UA-414-LAX-SFO,null,6:10 a.m.,null,7:17 a.m.,null
foxbusiness,CO-1614-LAX-IAH,null,12:58 a.m.,null,5:26 a.m.,null
foxbusiness,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.,null
foxbusiness,CO-52-IAH-LAX,null,7:56 a.m.,null,9:09 a.m.,null
foxbusiness,CO-1090-BOS-IAH,null,10:35 a.m.,null,1:19 p.m.,null
foxbusiness,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.,null
foxbusiness,UA-3515-IAD-MSP,null,8:26 a.m.,null,9:56 a.m.,null
foxbusiness,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,null
foxbusiness,AA-484-DFW-MIA,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.,null
foxbusiness,AA-1886-BOS-MIA,null,10:55 a.m.,null,1:40 p.m.,null
foxbusiness,CO-62-IAH-EWR,null,2:59 p.m.,null,7:10 p.m.,null
foxbusiness,CO-1561-PHX-IAH,null,8:18 a.m.,null,11:32 a.m.,null
foxbusiness,UA-2314-ATL-PHL,null,3:04 p.m.,null,5:00 p.m.,null
foxbusiness,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.,null
foxbusiness,CO-1023-IAH-DEN,null,12:06 p.m.,null,1:14 p.m.,null
foxbusiness,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.,null
foxbusiness,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.,null
foxbusiness,CO-89-IAH-EWR,null,6:17 a.m.,null,10:27 a.m.,null
foxbusiness,CO-1088-CLE-IAH,null,9:01 a.m.,null,10:56 a.m.,null
foxbusiness,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.,null
foxbusiness,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.,null
foxbusiness,UA-854-SFO-IAH,null,8:07 a.m.,null,1:30 p.m.,null
foxbusiness,UA-382-IAD-LAX,null,12:56 p.m.,null,3:21 p.m.,null
foxbusiness,AA-4344-ORD-DTW,null,12:14 p.m.,null,2:01 p.m.,null
foxbusiness,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.,null
foxbusiness,UA-2945-PHL-CLT,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.,null
foxbusiness,CO-63-EWR-IAH,null,5:38 p.m.,null,8:03 p.m.,null
foxbusiness,CO-47-IAH-LAX,null,8:36 p.m.,null,9:38 p.m.,null
foxbusiness,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.,null
foxbusiness,UA-248-PHX-ORD,null,1:43 p.m.,null,5:34 p.m.,null
foxbusiness,AA-4330-CVG-ORD,null,3:36 p.m.,null,3:25 p.m.,null
foxbusiness,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.,null
foxbusiness,AA-1640-MIA-MCO,6:30 p.m.,null,7:25 p.m.,null,null
foxbusiness,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.,null
foxbusiness,CO-1694-LAX-IAH,7:15 p.m.,null,12:21 a.m. Dec 02,null,null
foxbusiness,UA-843-LAX-ORD,null,2:38 p.m.,null,7:58 p.m.,null
foxbusiness,CO-1193-EWR-MCO,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.,null
foxbusiness,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:51 a.m.,null
foxbusiness,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:29 a.m.,null
foxbusiness,AA-1007-MIA-PHX,null,5:09 p.m.,null,7:53 p.m.,null
foxbusiness,UA-2906-PHL-MCO,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:35 p.m.,null
foxbusiness,UA-938-DEN-ORD,null,4:37 p.m.,null,7:36 p.m.,null
foxbusiness,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.,null
foxbusiness,CO-16-LAX-EWR,null,10:37 a.m.,null,6:34 p.m.,null
foxbusiness,UA-2515-DFW-CLT,null,7:31 a.m.,null,10:45 a.m.,null
foxbusiness,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,3:04 p.m.,null
foxbusiness,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:23 p.m.,null
foxbusiness,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.,null
foxbusiness,UA-37-EWR-MCO,null,2:01 p.m.,null,4:17 p.m.,null
foxbusiness,AA-1522-SFO-ORD,11:55 p.m.,null,5:50 a.m. Dec 02,null,null
foxbusiness,UA-233-LAX-JFK,4:25 p.m.,null,12:29 a.m. Dec 02,null,null
foxbusiness,AA-3823-LAX-DEN,9:00 p.m.,null,12:15 a.m. Dec 02,null,null
